"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.36329,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.17268,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.82188,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.59215,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.53367,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.5928,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.68518,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.66592,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.66188,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-08",98.82739,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-09",98.99673,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.10447,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.23579,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.35769,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.4366,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.63872,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.66525,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.61943,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.61388,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.64061,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.75237,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.74301,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.60687,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.40169,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.2383,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.17824,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.3093,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.49799,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.59535,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.62901,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.47154,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.34867,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.30839,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.1974,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.24325,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.49167,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.78998,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.0366,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.2197,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.39,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.5807,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.7243,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.8143,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.9511,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.0332,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.103,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.1914,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.2342,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.2904,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.441,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.5428,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.5608,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.5544,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.6004,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.6245,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.6473,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.5411,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.2705,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.8523,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.6406,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.5149,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.37,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.1829,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.0118,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.875,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.62929,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.37054,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.09345,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.81853,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.88384,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.00426,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.99712,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.96931,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.92896,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.88652,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.85117,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.87327,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.1382,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.4611,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.63693,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.79135,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.0145,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.1771,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.2936,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.5347,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.745,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.8174,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.6578,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.377,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.0395,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.91573,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.92599,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.99828,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.1022,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.118,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.1426,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.1521,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.1669,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.3599,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.4699,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.4294,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.2985,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1143,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.90572,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.61301,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.048,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.42097,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.98293,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.86189,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.78315,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.83485,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.97547,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.04072,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.10087,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.00009,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.02856,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.33495,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.51707,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.53117,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.29008,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.89806,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.73087,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.72931,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.63966,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.8354,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.17658,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.34142,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.27589,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.23394,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.38905,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.67107,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.12382,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.65224,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.0531,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.3943,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.6438,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.782,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7722,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7299,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.6543,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.5142,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.3243,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.2115,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.2096,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.196,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2164,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.337,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.4775,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6859,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8081,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.9089,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.9738,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.9993,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.0152,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.9861,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.9569,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.9643,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.8903,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.7479,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5209,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4084,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.4519,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5299,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6078,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.5869,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.6503,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.8894,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.1669,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.3166,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.3792,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.4523,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.5251,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.5814,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.5559,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.4388,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.4483,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.5319,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.5626,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.5624,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.6132,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.5931,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.5803,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5503,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4914,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4937,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4558,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.376,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.3753,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.367,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.2481,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.0977,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.886,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.6247,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.3004,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.004,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.8742,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.83767,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.87037,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.91702,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.0195,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.0505,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.0065,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.006,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.0846,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.1078,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.0727,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.98293,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.76587,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.15792,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.34606,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.16578,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.43781,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.73422,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.89729,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.00666,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.15776,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.51347,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.87479,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.0867,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.2626,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.5726,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.9208,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.2363,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.4027,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.1919,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.8888,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.5493,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.026,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.52705,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.27538,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.02627,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.53888,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.89847,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.46192,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-05",97.29724,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-06",97.09283,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.89333,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-08",96.49858,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-09",95.89742,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-08",101.57,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-09",101.67,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-10",101.72,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-11",101.9252,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-12",101.51,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-01",101.1094,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-02",100.7553,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-03",100.484,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-04",100.278,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-05",100.1297,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-06",100.0413,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-07",99.96546,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-08",99.84718,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-09",99.65321,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-10",99.44358,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-11",99.30077,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-12",99.27448,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.25969,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.09981,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-03",98.67846,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-04",98.15621,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-05",97.75478,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-06",97.642,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.696,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-08",97.76094,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-09",97.73591,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-10",97.65286,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-11",97.57596,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-12",97.55891,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-01",97.59615,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-02",97.68454,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-03",97.83065,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-04",98.00703,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.18745,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-06",98.35197,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-07",98.48788,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.56977,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.56824,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.51257,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-11",98.43887,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-12",98.39208,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-01",98.44637,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-02",98.73706,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-03",99.39164,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.2244,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-05",101.0097,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-06",101.577,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-07",101.954,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-08",102.1446,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-09",102.0982,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-10",101.8653,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-11",101.4447,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.8182,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.1719,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-02",99.76401,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-03",99.81224,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.1431,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.5649,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.9584,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-07",101.2758,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-08",101.4692,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-09",101.4935,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-10",101.4347,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-11",101.3819,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-12",101.3844,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-01",101.4012,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.3604,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.2044,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-04",100.9922,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-05",100.7976,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-06",100.663,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.5361,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.3356,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-09",100.0098,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-10",99.66796,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-11",99.48071,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-12",99.59631,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-01",99.90238,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.2693,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.6034,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.8392,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-05",100.8785,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-06",100.6289,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-07",100.2377,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.87777,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.67492,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.60383,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.63907,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-12",99.77419,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-01",99.93454,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-02",100.0368,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-03",100.0232,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-04",99.95387,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-05",99.90701,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-06",99.93439,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-07",99.99471,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-08",100.0225,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-09",99.9641,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-10",99.84609,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-11",99.69526,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-12",99.51797,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-01",99.31253,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-02",99.06012,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-03",98.74398,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-04",98.4155,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-05",98.14814,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-06",98.00375,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-07",97.93771,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-08",97.90488,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-09",97.88725,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-10",97.88833,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-11",97.93297,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-12",98.04834,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-01",98.20151,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-02",98.34849,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-03",98.44558,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-04",98.46683,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-05",98.35988,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-06",98.07767,
